%OpenBCI Raw EEG Data % %Sample Rate = 250.0 Hz %First Column = SampleIndex %Other Columns = EEG data in microvolts
-10, -540.69, 46.80, -1311.87, -2156.12, -331.41, -2527.98, 19.98, -1842.88
-9, -569.50, 67.57, -1397.50, -2275.09, -343.12, -2667.43, 23.83, -1947.75
-8, -604.23, 67.68, -1466.54, -2411.62, -374.53, -2823.74, 21.95, -2061.88
-7, -637.16, 75.84, -1541.42, -2515.73, -377.43, -2946.90, 35.09, -2152.50
-6, -700.93, 67.12, -1680.87, -2749.06, -407.94, -3214.02, 41.06, -2346.08
-5, -726.86, 68.15, -1743.84, -2864.17, -427.07, -3349.10, 42.40, -2443.00
-4, -774.53, 73.07, -1876.18, -3069.01, -455.51, -3583.72, 54.45, -2607.87
-3, -805.56, 73.29, -1939.10, -3164.78, -467.02, -3700.24, 60.35, -2689.54
-2, -841.12, 69.07, -2002.74, -3267.60, -494.11, -3817.70, 56.28, -2777.81
-1, -855.83, 82.12, -2056.32, -3361.41, -503.05, -3927.00, 61.20, -2854.90
0, -878.62, 86.37, -2121.23, -3456.00, -520.21, -4040.84, 56.75, -2935.81
-29, -896.84, 96.22, -2174.85, -3544.87, -533.47, -4146.78, 58.85, -3015.43
-28, -926.52, 99.58, -2235.00, -3629.45, -542.57, -4247.93, 63.21, -3087.33
-27, -964.66, 94.48, -2283.25, -3721.99, -558.35, -4351.77, 63.23, -3162.91
-26, -992.28, 98.39, -2336.96, -3797.90, -563.15, -4439.12, 71.32, -3224.82
-25, -1006.03, 100.83, -2377.62, -3883.77, -582.91, -4537.02, 73.07, -3297.55
-24, -1014.32, 106.28, -2424.38, -3949.49, -582.15, -4613.56, 83.73, -3351.04
-23, -1033.88, 94.91, -2457.31, -4027.34, -594.04, -4706.34, 90.57, -3416.82
-22, -1046.02, 104.78, -2505.56, -4083.17, -588.21, -4771.47, 101.92, -3464.72
-21, -1074.45, 102.44, -2551.88, -4169.31, -618.58, -4868.54, 86.79, -3542.64
-20, -1100.00, 111.29, -2600.20, -4225.98, -619.10, -4934.64, 91.46, -3594.47
-19, -1113.59, 107.00, -2642.04, -4307.99, -647.19, -5029.32, 76.87, -3667.34
-18, -1109.25, 125.35, -2688.67, -4358.32, -651.42, -5094.30, 75.77, -3717.59
-17, -1131.85, 117.97, -2719.67, -4427.57, -672.83, -5176.06, 72.55, -3778.00
-16, -1138.53, 136.52, -2756.13, -4469.45, -664.70, -5229.55, 81.99, -3816.34
-15, -1157.62, 138.63, -2800.83, -4539.44, -696.01, -5312.96, 66.14, -3881.13
-14, -1166.31, 151.68, -2838.45, -4587.52, -694.74, -5368.22, 70.41, -3922.22
